Time_s,Voltage_V,Current_mA,Power_mW
12.45,4.13,-191.60,796.00
12.48,4.14,-191.70,796.00
12.51,4.13,-191.60,796.00
12.54,4.14,-191.80,796.00
12.54,4.14,-191.60,796.00
12.57,4.13,-191.70,796.00
12.60,4.13,-191.70,796.00
12.63,4.14,-191.60,796.00
12.66,4.13,-192.10,796.00
12.66,4.13,-191.90,796.00
12.69,4.14,-191.90,796.00
12.72,4.14,-191.90,796.00
12.75,4.13,-191.70,796.00
12.78,4.13,-191.60,796.00
12.78,4.14,-191.70,796.00
12.81,4.13,-191.70,796.00
12.84,4.14,-191.80,796.00
12.87,4.14,-191.90,796.00
12.90,4.14,-191.80,796.00
12.90,4.14,-191.80,796.00
12.93,4.14,-191.70,796.00
12.96,4.14,-191.60,796.00
12.99,4.13,-191.90,800.00
13.02,4.14,-191.70,796.00
13.02,4.14,-191.80,796.00
13.05,4.13,-191.80,796.00
13.08,4.14,-191.60,796.00
13.11,4.14,-191.60,796.00
13.14,4.13,-191.80,796.00
13.14,4.14,-191.70,796.00
13.17,4.14,-191.90,796.00
13.20,4.14,-191.80,796.00
13.23,4.13,-191.90,796.00
13.26,4.14,-191.80,796.00
13.26,4.14,-192.00,796.00
13.29,4.13,-191.50,796.00
13.32,4.13,-191.70,796.00
13.35,4.14,-191.80,796.00
13.38,4.14,-191.90,796.00
13.38,4.13,-191.80,796.00
13.41,4.14,-191.60,796.00
13.44,4.14,-191.90,796.00
13.47,4.13,-191.50,796.00
13.50,4.14,-191.90,796.00
13.50,4.14,-191.60,796.00
13.53,4.14,-191.80,796.00
13.56,4.14,-191.80,796.00
13.59,4.13,-191.60,796.00
13.62,4.14,-191.70,796.00
13.62,4.14,-191.70,796.00
13.65,4.14,-191.70,796.00
13.68,4.13,-191.80,796.00
13.71,4.14,-191.80,796.00
13.74,4.14,-191.70,796.00
13.74,4.14,-191.60,796.00
13.77,4.14,-191.80,796.00
13.80,4.14,-191.70,796.00
13.83,4.14,-191.90,796.00
13.86,4.13,-191.80,796.00
13.86,4.13,-191.70,796.00
13.89,4.14,-191.70,796.00
13.92,4.14,-191.50,796.00
13.95,4.14,-191.70,796.00
13.98,4.14,-191.70,796.00
13.98,4.14,-191.80,796.00
14.01,4.14,-191.80,796.00
14.04,4.13,-191.60,796.00
14.07,4.14,-191.90,796.00
14.10,4.14,-191.60,796.00
14.10,4.13,-191.60,796.00
14.13,4.13,-191.40,800.00
14.16,4.14,-191.60,796.00
14.19,4.14,-191.80,796.00
14.22,4.14,-191.70,796.00
14.22,4.13,-191.80,796.00
14.25,4.14,-191.80,796.00
14.28,4.14,-191.60,800.00
14.31,4.14,-191.60,796.00
14.34,4.14,-191.80,796.00
14.34,4.14,-191.70,796.00
14.37,4.14,-192.00,796.00
14.40,4.14,-191.80,796.00
14.43,4.14,-191.50,796.00
14.46,4.14,-191.60,796.00
14.46,4.14,-191.80,796.00
14.49,4.13,-191.80,796.00
14.52,4.14,-191.60,796.00
14.55,4.14,-191.70,796.00
14.58,4.14,-191.60,796.00
14.58,4.13,-191.60,796.00
14.61,4.14,-191.90,796.00
14.66,4.14,-191.70,796.00
14.67,4.14,-191.40,796.00
14.70,4.13,-191.90,796.00
14.70,4.14,-191.70,796.00
14.73,4.14,-191.40,796.00
14.76,4.14,-191.40,796.00
14.79,4.14,-191.80,796.00
14.82,4.14,-191.70,796.00
14.82,4.13,-191.60,796.00
14.85,4.14,-191.50,796.00
14.88,4.14,-191.50,796.00
14.91,4.13,-191.60,796.00
14.94,4.14,-191.70,796.00
14.94,4.13,-191.70,796.00
14.97,4.14,-191.80,796.00
15.00,4.14,-191.70,796.00
15.09,4.14,-191.80,796.00
15.09,4.14,-191.80,796.00
15.09,4.14,-191.70,796.00
15.09,4.14,-191.50,796.00
15.12,4.14,-191.60,796.00
15.15,4.14,-191.70,796.00
15.18,4.14,-191.80,796.00
15.18,4.14,-191.60,796.00
15.21,4.14,-191.60,796.00
15.24,4.14,-191.70,796.00
15.27,4.13,-191.40,796.00
15.30,4.14,-191.70,796.00
15.30,4.13,-191.80,796.00
15.33,4.14,-191.80,796.00
15.36,4.14,-191.50,796.00
15.39,4.13,-191.70,796.00
15.42,4.14,-191.60,796.00
15.42,4.13,-192.10,796.00
15.45,4.14,-191.80,800.00
15.48,4.14,-191.80,796.00
15.51,4.14,-191.80,796.00
15.54,4.13,-191.60,796.00
15.54,4.14,-191.80,796.00
15.57,4.14,-191.60,796.00
15.60,4.14,-191.60,796.00
15.63,4.14,-191.60,796.00
15.66,4.13,-191.80,796.00
15.66,4.14,-191.60,796.00
15.69,4.14,-191.70,796.00
